Participant ID,Nouns/Predicates,TrialNEW,List,Nr,Condition,PredType,AnswerType,Word1,Word2,Rating
17,Predicates,127,2,1,1,V,DiffSubj,koopt,koopt,300
17,Predicates,128,4,7,1,A,DiffSubj,depressieve,depressieve,300
17,Predicates,129,3,3,2,V,DiffSubj,besproeit,besproeit,300
17,Predicates,130,1,3,1,A,DiffPred,verdrietige,boze,-111
17,Predicates,131,1,6,4,A,DiffSubj,doffe,doffe,300
17,Predicates,132,3,8,1,A,DiffSubj,ruwe,ruwe,300
17,Predicates,133,3,7,1,V,DiffPred,ontvangt,verstuurt,-51
17,Predicates,134,3,8,3,A,DiffSubj,blije,blije,300
17,Predicates,135,3,2,3,V,DiffSubj,ontvangt,ontvangt,300
17,Predicates,136,1,1,1,V,DiffPred,eet,drinkt,-90
17,Predicates,137,4,8,1,V,DiffSubj,gooit,gooit,273
17,Predicates,138,3,8,2,V,DiffPred,springt,valt,-87
17,Predicates,139,1,7,4,V,DiffSubj,fluit,fluit,300
17,Predicates,140,4,1,4,A,DiffSubj,onbeleefde,onbeleefde,300
17,Predicates,141,2,3,3,V,DiffPred,pakt,ziet,-81
17,Predicates,142,3,7,2,A,DiffPred,dankbare,trouwe,-75
17,Predicates,143,1,6,2,V,DiffPred,wint,wandelt,-57
17,Predicates,144,1,8,4,A,DiffSubj,dramatische,dramatische,300
17,Predicates,145,2,7,1,A,DiffSubj,magere,magere,282
17,Predicates,146,4,7,2,V,DiffSubj,fraudeert,fraudeert,300
17,Predicates,147,4,7,3,A,DiffSubj,glimmende,glimmende,300
17,Predicates,148,3,1,4,V,DiffSubj,valt,valt,300
17,Predicates,149,2,6,1,A,DiffPred,vermoeide,energieke,-24
17,Predicates,150,3,1,3,V,DiffPred,helpt,bidt,111
17,Predicates,151,2,7,2,V,DiffPred,kookt,traint,-99
17,Predicates,152,3,8,4,V,DiffSubj,schildert,schildert,300
17,Predicates,153,3,8,2,A,DiffSubj,dove,dove,300
17,Predicates,154,3,2,4,V,DiffSubj,traint,traint,300
17,Predicates,155,3,7,4,V,DiffSubj,schrijft,schrijft,297
17,Predicates,156,3,8,1,A,DiffPred,ruwe,harde,-102
17,Predicates,157,4,8,4,V,DiffSubj,veroordeelt,veroordeelt,300
17,Predicates,158,1,1,1,A,DiffSubj,blauwe,blauwe,300
17,Predicates,159,3,7,1,A,DiffPred,magere,leuke,-93
17,Predicates,160,2,3,3,V,DiffSubj,pakt,pakt,300
17,Predicates,161,2,7,1,A,DiffSubj,leuke,leuke,300
17,Predicates,162,3,2,3,V,DiffSubj,verstuurt,verstuurt,294
17,Predicates,163,4,6,1,V,DiffPred,verlaat,betreedt,-60
17,Predicates,164,1,1,2,A,DiffPred,dramatische,enge,-48
17,Predicates,165,1,1,3,A,DiffPred,heldhaftige,dappere,-30
17,Predicates,166,4,6,1,V,DiffSubj,betreedt,betreedt,300
17,Predicates,167,4,7,2,A,DiffPred,matige,geschikte,-93
17,Predicates,168,1,3,1,V,DiffSubj,betovert,betovert,300
17,Predicates,169,3,7,3,A,DiffSubj,sterke,sterke,300
17,Predicates,170,1,6,4,V,DiffSubj,citeert,citeert,300
17,Predicates,171,2,3,4,A,DiffSubj,groene,groene,300
17,Predicates,172,3,7,3,A,DiffSubj,zwakke,zwakke,300
17,Predicates,173,4,1,1,V,DiffSubj,drinkt,drinkt,300
17,Predicates,174,4,7,4,A,DiffPred,roze,trage,-48
17,Predicates,175,4,7,2,V,DiffSubj,sterft,sterft,300
17,Predicates,176,3,3,2,A,DiffSubj,jonge,jonge,300
17,Predicates,177,1,7,1,A,DiffPred,sombere,depressieve,39
17,Predicates,178,3,7,4,V,DiffPred,schrijft,vermoordt,57
17,Predicates,179,1,8,4,A,DiffSubj,enge,enge,300
17,Predicates,180,2,3,1,A,DiffSubj,bedrieglijke,bedrieglijke,300
17,Predicates,181,1,6,2,V,DiffPred,wandelt,wint,27
17,Predicates,182,4,7,1,V,DiffPred,verdedigt,beschermt,-12
17,Predicates,183,3,1,4,V,DiffSubj,springt,springt,300
17,Predicates,184,4,1,3,V,DiffPred,vangt,gooit,-63
17,Predicates,185,2,3,4,V,DiffPred,zit,bakt,42
17,Predicates,186,4,6,1,A,DiffSubj,geweldige,geweldige,300
17,Predicates,187,4,6,3,A,DiffSubj,verdrietige,verdrietige,300
17,Predicates,188,3,8,3,A,DiffPred,blije,teleurgestelde,-90
17,Predicates,189,4,1,4,A,DiffPred,onbeleefde,botte,93
17,Predicates,190,1,3,3,A,DiffPred,geweldige,fantastische,78
17,Predicates,191,4,3,4,V,DiffSubj,wandelt,wandelt,300
17,Predicates,192,4,7,3,A,DiffSubj,glanzende,glanzende,300
18,Nouns,1,1,3,3,A,DiffPred,psycholoog,psycholoog,300
18,Nouns,2,2,6,4,A,DiffPred,kapper,kapper,300
18,Nouns,3,3,7,2,A,DiffPred,goochelaar,goochelaar,300
18,Nouns,4,4,6,2,A,DiffSubj,groenteman,slager,60
18,Nouns,5,2,3,4,A,DiffPred,piraat,piraat,300
18,Nouns,6,2,6,1,A,DiffPred,groenteman,groenteman,300
18,Nouns,7,2,8,4,A,DiffSubj,verpleegster,leraar,99
18,Nouns,8,4,8,3,A,DiffPred,verpleegster,verpleegster,300
18,Nouns,9,4,7,2,A,DiffPred,agent,agent,300
18,Nouns,10,4,2,4,A,DiffPred,meester,meester,300
18,Nouns,11,3,8,1,A,DiffPred,huisarts,huisarts,300
18,Nouns,12,4,8,1,A,DiffSubj,stalker,crimineel,192
18,Nouns,13,3,7,2,A,DiffPred,acrobaat,acrobaat,300
18,Nouns,14,4,7,2,A,DiffPred,monteur,monteur,300
18,Nouns,15,3,7,2,A,DiffSubj,goochelaar,acrobaat,198
18,Nouns,16,3,3,2,A,DiffSubj,conducteur,machinist,213
18,Nouns,17,3,2,1,A,DiffSubj,gitarist,zanger,201
18,Nouns,18,2,3,4,A,DiffSubj,piraat,smid,-105
18,Nouns,19,1,6,4,A,DiffSubj,acteur,bezoeker,78
18,Nouns,20,4,2,2,A,DiffSubj,scholier,student,153
18,Nouns,21,2,3,4,A,DiffSubj,smid,piraat,-147
18,Nouns,22,2,1,1,A,DiffSubj,jongen,meisje,165
18,Nouns,23,3,3,2,A,DiffSubj,machinist,conducteur,189
18,Nouns,24,1,1,1,A,DiffSubj,vader,moeder,120
18,Nouns,25,4,2,2,A,DiffSubj,student,scholier,177
18,Nouns,26,1,1,3,A,DiffSubj,slachtoffer,inspecteur,-48
18,Nouns,27,3,8,4,A,DiffSubj,minister,dief,-264
18,Nouns,28,2,7,1,A,DiffSubj,agent,monteur,-258
18,Nouns,29,2,1,1,A,DiffPred,jongen,jongen,300
18,Nouns,30,3,6,3,A,DiffPred,acteur,acteur,300
18,Nouns,31,3,2,1,A,DiffPred,zanger,zanger,300
18,Nouns,32,1,1,2,A,DiffPred,moeder,moeder,300
18,Nouns,33,3,2,3,A,DiffPred,brandweerman,brandweerman,300
18,Nouns,34,4,7,4,A,DiffPred,activist,activist,300
18,Nouns,35,3,7,3,A,DiffSubj,orthodontist,gijzelaar,-252
18,Nouns,36,4,8,1,A,DiffPred,crimineel,crimineel,300
18,Nouns,37,1,6,2,A,DiffSubj,prinses,prins,213
18,Nouns,38,1,1,3,A,DiffPred,slachtoffer,slachtoffer,297
18,Nouns,39,3,7,3,A,DiffSubj,gijzelaar,orthodontist,-231
18,Nouns,40,3,8,2,A,DiffSubj,chirurg,huisarts,63
18,Nouns,41,3,2,3,A,DiffPred,dirigent,dirigent,300
18,Nouns,42,4,2,1,A,DiffPred,scholier,scholier,300
18,Nouns,43,1,3,3,A,DiffSubj,psycholoog,kind,-195
18,Nouns,44,4,8,1,A,DiffPred,stalker,stalker,300
18,Nouns,45,2,7,4,A,DiffSubj,moordenaar,activist,-78
18,Nouns,46,3,8,1,A,DiffPred,chirurg,chirurg,300
18,Nouns,47,3,6,3,A,DiffPred,bezoeker,bezoeker,300
18,Nouns,48,2,3,1,A,DiffPred,hertog,hertog,300
18,Nouns,49,1,3,3,A,DiffPred,kind,kind,300
18,Nouns,50,3,2,4,A,DiffSubj,dirigent,brandweerman,-54
18,Nouns,51,1,1,3,A,DiffSubj,inspecteur,slachtoffer,48
18,Nouns,52,2,7,4,A,DiffSubj,activist,moordenaar,-153
18,Nouns,53,2,7,1,A,DiffSubj,monteur,agent,30
18,Nouns,54,4,1,4,A,DiffSubj,redacteur,schrijver,162
18,Nouns,55,3,2,1,A,DiffSubj,zanger,gitarist,192
18,Nouns,56,3,2,4,A,DiffSubj,brandweerman,dirigent,-150
18,Nouns,57,2,8,4,A,DiffSubj,leraar,verpleegster,-150
18,Nouns,58,4,2,1,A,DiffPred,student,student,300
18,Nouns,59,4,8,3,A,DiffPred,leraar,leraar,300
18,Nouns,60,4,7,4,A,DiffPred,moordenaar,moordenaar,300
18,Nouns,61,2,1,1,A,DiffSubj,meisje,jongen,87
18,Nouns,62,1,3,3,A,DiffSubj,kind,psycholoog,-219
18,Nouns,63,3,6,2,A,DiffPred,prins,prins,297
18,Nouns,64,4,3,1,A,Opposite,koning,hertog,63
18,Nouns,65,1,1,3,A,DiffPred,inspecteur,inspecteur,300
18,Nouns,66,4,1,4,A,DiffPred,schrijver,schrijver,300
18,Nouns,67,2,6,1,A,DiffPred,slager,slager,300
18,Nouns,68,3,8,3,A,DiffPred,minister,minister,300
18,Nouns,69,2,6,4,A,DiffPred,jager,jager,300
18,Nouns,70,2,1,1,A,DiffPred,meisje,meisje,300
18,Nouns,71,3,6,2,A,DiffPred,prinses,prinses,294
18,Nouns,72,1,1,1,A,DiffSubj,moeder,vader,108
18,Nouns,73,2,3,4,A,DiffPred,smid,smid,300
18,Nouns,74,2,2,4,A,DiffSubj,slaaf,meester,84
18,Nouns,75,3,7,2,A,DiffSubj,acrobaat,goochelaar,183
18,Nouns,76,4,6,2,A,DiffSubj,slager,groenteman,138
18,Nouns,77,4,1,4,A,DiffPred,redacteur,redacteur,291
18,Nouns,78,4,2,4,A,DiffPred,slaaf,slaaf,300
18,Nouns,79,1,3,1,A,DiffPred,conducteur,conducteur,300
18,Nouns,80,1,3,1,A,DiffPred,machinist,machinist,300
18,Nouns,81,4,6,3,A,DiffSubj,jager,kapper,108
18,Nouns,82,4,8,1,A,DiffSubj,crimineel,stalker,141
18,Nouns,83,4,1,4,A,DiffSubj,schrijver,redacteur,138
18,Nouns,84,2,3,1,A,DiffPred,koning,koning,300
18,Nouns,85,2,3,1,A,DiffSubj,hertog,koning,114
18,Nouns,86,3,2,1,A,DiffPred,gitarist,gitarist,300
18,Nouns,87,1,6,4,A,DiffSubj,bezoeker,acteur,102
18,Nouns,88,1,7,4,A,DiffPred,gijzelaar,gijzelaar,300
18,Nouns,89,3,8,3,A,DiffPred,dief,dief,300
18,Nouns,90,1,1,2,A,DiffPred,vader,vader,300
18,Nouns,91,3,8,4,A,DiffSubj,dief,minister,-267
18,Nouns,92,2,2,4,A,DiffSubj,meester,slaaf,99
18,Nouns,93,1,7,4,A,DiffPred,orthodontist,orthodontist,300
18,Nouns,94,1,6,2,A,DiffSubj,prins,prinses,84
18,Nouns,95,4,6,3,A,DiffSubj,kapper,jager,-207
18,Nouns,96,3,8,2,A,DiffSubj,huisarts,chirurg,75
18,Predicates,1,2,3,4,A,DiffSubj,gladde,gladde,297
18,Predicates,2,4,3,1,V,DiffPred,betovert,hypnotiseert,60
18,Predicates,3,1,3,1,V,DiffSubj,hypnotiseert,hypnotiseert,300
18,Predicates,4,1,2,2,V,DiffPred,fluit,wijst af,-48
18,Predicates,5,2,6,1,A,DiffPred,energieke,vermoeide,-153
18,Predicates,6,2,3,4,A,DiffSubj,groene,groene,300
18,Predicates,7,2,3,3,V,DiffPred,ziet,pakt,-126
18,Predicates,8,2,3,1,A,DiffSubj,bedrieglijke,bedrieglijke,300
18,Predicates,9,2,3,2,V,DiffPred,geeft,besproeit,-120
18,Predicates,10,4,6,1,V,DiffPred,betreedt,verlaat,-135
18,Predicates,11,4,6,1,V,DiffSubj,betreedt,betreedt,300
18,Predicates,12,4,1,4,A,DiffSubj,onbeleefde,onbeleefde,291
18,Predicates,13,4,3,4,V,DiffSubj,wint,wint,294
18,Predicates,14,4,2,2,A,DiffSubj,roze,roze,300
18,Predicates,15,3,3,2,V,DiffSubj,geeft,geeft,300
18,Predicates,16,4,8,4,V,DiffSubj,typt,typt,300
18,Predicates,17,1,8,4,A,DiffSubj,dramatische,dramatische,300
18,Predicates,18,4,7,1,A,DiffSubj,sombere,sombere,300
18,Predicates,19,3,7,4,V,DiffPred,vermoordt,schrijft,-120
18,Predicates,20,2,7,4,A,DiffPred,glinsterende,paarse,-156
18,Predicates,21,4,1,3,V,DiffPred,vangt,gooit,-126
18,Predicates,22,2,3,1,V,DiffPred,luistert,zingt,51
18,Predicates,23,3,7,1,A,DiffPred,magere,leuke,-243
18,Predicates,24,1,7,1,V,DiffSubj,verdedigt,verdedigt,300
18,Predicates,25,1,7,1,A,DiffPred,sombere,depressieve,102
18,Predicates,26,3,8,1,A,DiffPred,ruwe,harde,54
18,Predicates,27,3,8,3,A,DiffPred,teleurgestelde,blije,-192
18,Predicates,28,2,7,4,A,DiffPred,paarse,glinsterende,-219
18,Predicates,29,1,7,4,V,DiffSubj,fluit,fluit,300
18,Predicates,30,1,1,3,A,DiffPred,heldhaftige,dappere,198
18,Predicates,31,2,1,1,V,DiffSubj,krijgt,krijgt,300
18,Predicates,32,4,7,1,V,DiffPred,verdedigt,beschermt,102
18,Predicates,33,4,1,4,A,DiffPred,botte,onbeleefde,69
18,Predicates,34,3,1,4,A,DiffPred,knappe,dove,-129
18,Predicates,35,4,1,4,V,DiffPred,danst,valt aan,-66
18,Predicates,36,4,7,2,V,DiffSubj,fraudeert,fraudeert,300
18,Predicates,37,1,8,2,V,DiffSubj,danst,danst,300
18,Predicates,38,2,2,1,V,DiffPred,controleert,onderzoekt,90
18,Predicates,39,4,7,2,A,DiffPred,geschikte,matige,-81
18,Predicates,40,1,6,4,A,DiffSubj,doffe,doffe,300
18,Predicates,41,1,6,2,V,DiffPred,wint,wandelt,-240
18,Predicates,42,3,3,4,A,DiffPred,groene,gladde,-231
18,Predicates,43,2,3,4,V,DiffSubj,bakt,bakt,294
18,Predicates,44,1,2,1,V,DiffSubj,verbergt,verbergt,300
18,Predicates,45,1,6,4,V,DiffSubj,brabbelt,brabbelt,300
18,Predicates,46,4,7,2,A,DiffSubj,geschikte,geschikte,300
18,Predicates,47,1,8,4,V,DiffPred,veroordeelt,typt,-102
18,Predicates,48,4,1,3,V,DiffPred,gooit,vangt,114
18,Predicates,49,4,7,2,V,DiffSubj,sterft,sterft,300
18,Predicates,50,1,1,1,V,DiffPred,drinkt,eet,72
18,Predicates,51,2,3,3,V,DiffSubj,pakt,pakt,300
18,Predicates,52,3,6,3,A,DiffPred,bedrieglijke,kwaadaardige,105
18,Predicates,53,2,1,1,V,DiffSubj,koopt,koopt,288
18,Predicates,54,4,6,3,A,DiffSubj,boze,boze,300
18,Predicates,55,4,7,2,A,DiffPred,matige,geschikte,-30
18,Predicates,56,4,7,2,A,DiffSubj,matige,matige,300
18,Predicates,57,4,2,4,V,DiffPred,sterft,fraudeert,-177
18,Predicates,58,1,1,3,A,DiffPred,dappere,heldhaftige,216
18,Predicates,59,3,7,1,V,DiffPred,verstuurt,ontvangt,84
18,Predicates,60,1,2,2,V,DiffPred,wijst af,fluit,-78
18,Predicates,61,3,6,3,A,DiffPred,kwaadaardige,bedrieglijke,186
18,Predicates,62,1,6,2,V,DiffPred,wandelt,wint,-243
18,Predicates,63,4,8,1,V,DiffSubj,gooit,gooit,300
18,Predicates,64,3,8,3,A,DiffSubj,teleurgestelde,teleurgestelde,300
18,Predicates,65,2,3,3,A,DiffSubj,vermoeide,vermoeide,300
18,Predicates,66,4,7,4,A,DiffPred,trage,roze,-222
18,Predicates,67,4,3,2,V,DiffPred,brabbelt,citeert,-153
18,Predicates,68,4,6,2,A,DiffSubj,drukke,drukke,300
18,Predicates,69,3,7,2,A,DiffSubj,dankbare,dankbare,300
18,Predicates,70,4,3,4,A,DiffPred,oranje,drukke,-129
18,Predicates,71,3,7,2,A,DiffPred,dankbare,trouwe,117
18,Predicates,72,1,8,2,V,DiffSubj,valt aan,valt aan,300
18,Predicates,73,3,8,4,A,DiffSubj,bruine,bruine,300
18,Predicates,74,2,8,3,V,DiffPred,krijgt,koopt,-87
18,Predicates,75,4,6,1,V,DiffSubj,verlaat,verlaat,300
18,Predicates,76,3,8,3,A,DiffSubj,blije,blije,300
18,Predicates,77,4,2,1,A,DiffPred,glimmende,glanzende,189
18,Predicates,78,4,2,4,V,DiffPred,fraudeert,sterft,-195
18,Predicates,79,4,3,4,A,DiffPred,drukke,oranje,-123
18,Predicates,80,3,7,4,V,DiffPred,schrijft,vermoordt,-186
18,Predicates,81,2,2,1,V,DiffPred,onderzoekt,controleert,153
18,Predicates,82,3,3,2,V,DiffSubj,besproeit,besproeit,300
18,Predicates,83,2,3,1,V,DiffPred,zingt,luistert,63
18,Predicates,84,1,3,1,V,DiffSubj,betovert,betovert,300
18,Predicates,85,4,7,3,V,DiffPred,verbergt,verstopt,222
18,Predicates,86,1,3,3,A,DiffPred,fantastische,geweldige,210
18,Predicates,87,3,2,3,V,DiffSubj,ontvangt,ontvangt,300
18,Predicates,88,1,3,1,A,DiffPred,boze,verdrietige,123
18,Predicates,89,4,1,1,V,DiffSubj,drinkt,drinkt,297
18,Predicates,90,1,3,1,A,DiffPred,verdrietige,boze,114
18,Predicates,91,3,2,1,A,DiffPred,zwakke,sterke,165
18,Predicates,92,2,3,4,V,DiffSubj,zit,zit,294
18,Predicates,93,3,8,4,A,DiffSubj,luidruchtige,luidruchtige,300
18,Predicates,94,3,1,4,A,DiffPred,dove,knappe,-198
18,Predicates,95,1,1,1,A,DiffSubj,blauwe,blauwe,291
18,Predicates,96,1,8,4,A,DiffSubj,enge,enge,279
18,Predicates,97,2,7,3,V,DiffSubj,controleert,controleert,300
18,Predicates,98,3,8,2,V,DiffPred,valt,springt,135
18,Predicates,99,3,1,4,V,DiffSubj,valt,valt,300
18,Predicates,100,2,7,3,V,DiffSubj,onderzoekt,onderzoekt,300
18,Predicates,101,2,6,1,A,DiffPred,vermoeide,energieke,-45
18,Predicates,102,3,1,4,V,DiffSubj,springt,springt,300
18,Predicates,103,3,2,3,V,DiffSubj,verstuurt,verstuurt,300
18,Predicates,104,4,7,1,A,DiffSubj,depressieve,depressieve,300
18,Predicates,105,2,7,2,V,DiffPred,traint,kookt,-111
18,Predicates,106,3,8,4,V,DiffSubj,schildert,schildert,300
18,Predicates,107,3,8,2,V,DiffPred,springt,valt,57
18,Predicates,108,3,2,4,V,DiffSubj,kookt,kookt,294
18,Predicates,109,3,3,2,A,DiffSubj,jonge,jonge,300
18,Predicates,110,2,7,1,A,DiffSubj,leuke,leuke,300
18,Predicates,111,4,3,2,V,DiffPred,citeert,brabbelt,-177
18,Predicates,112,2,1,2,V,DiffPred,schildert,bereidt,-219
18,Predicates,113,3,7,2,A,DiffSubj,trouwe,trouwe,300
18,Predicates,114,2,7,1,A,DiffSubj,magere,magere,300
18,Predicates,115,3,7,3,A,DiffSubj,zwakke,zwakke,300
18,Predicates,116,3,8,2,A,DiffSubj,knappe,knappe,300
18,Predicates,117,2,3,4,V,DiffPred,zit,bakt,-117
18,Predicates,118,3,8,1,A,DiffSubj,ruwe,ruwe,300
18,Predicates,119,1,6,4,V,DiffSubj,citeert,citeert,300
18,Predicates,120,3,8,1,A,DiffSubj,harde,harde,300
18,Predicates,121,1,1,2,A,DiffPred,enge,dramatische,120
18,Predicates,122,3,7,3,A,DiffSubj,sterke,sterke,300
18,Predicates,123,1,6,4,A,DiffSubj,nieuwe,nieuwe,300
18,Predicates,124,2,1,3,V,DiffSubj,helpt,helpt,300
18,Predicates,125,2,3,4,V,DiffPred,bakt,zit,-147
18,Predicates,126,3,7,2,A,DiffPred,trouwe,dankbare,162
18,Predicates,127,4,2,1,A,DiffPred,glanzende,glimmende,201
18,Predicates,128,1,2,1,V,DiffSubj,verstopt,verstopt,300
18,Predicates,129,2,8,4,A,DiffPred,bruine,luidruchtige,-252
18,Predicates,130,1,1,1,V,DiffPred,eet,drinkt,162
18,Predicates,131,3,8,2,A,DiffSubj,dove,dove,300
18,Predicates,132,2,6,4,A,DiffPred,jonge,zachte,54
18,Predicates,133,4,8,1,A,DiffSubj,heldhaftige,heldhaftige,300
18,Predicates,134,2,6,4,A,DiffPred,zachte,jonge,54
18,Predicates,135,2,3,3,V,DiffSubj,ziet,ziet,300
18,Predicates,136,4,6,1,A,DiffSubj,geweldige,geweldige,300
18,Predicates,137,4,8,1,V,DiffSubj,vangt,vangt,300
18,Predicates,138,4,1,4,V,DiffPred,valt aan,danst,-153
18,Predicates,139,3,7,1,A,DiffPred,leuke,magere,-168
18,Predicates,140,3,7,4,V,DiffSubj,schrijft,schrijft,300
18,Predicates,141,4,6,1,V,DiffPred,verlaat,betreedt,24
18,Predicates,142,1,1,1,A,DiffSubj,rode,rode,300
18,Predicates,143,1,3,3,A,DiffPred,geweldige,fantastische,264
18,Predicates,144,3,2,4,V,DiffSubj,traint,traint,300
18,Predicates,145,2,6,3,V,DiffSubj,luistert,luistert,300
18,Predicates,146,1,7,1,V,DiffSubj,beschermt,beschermt,300
18,Predicates,147,3,3,2,A,DiffSubj,zachte,zachte,300
18,Predicates,148,3,8,1,A,DiffPred,harde,ruwe,168
18,Predicates,149,3,7,1,V,DiffPred,ontvangt,verstuurt,126
18,Predicates,150,2,8,3,V,DiffPred,koopt,krijgt,117
18,Predicates,151,3,8,3,A,DiffPred,blije,teleurgestelde,-42
18,Predicates,152,1,7,1,A,DiffPred,depressieve,sombere,201
18,Predicates,153,4,7,3,V,DiffPred,verstopt,verbergt,189
18,Predicates,154,4,1,4,A,DiffSubj,botte,botte,300
18,Predicates,155,4,6,3,A,DiffSubj,verdrietige,verdrietige,297
18,Predicates,156,3,1,3,V,DiffPred,helpt,bidt,93
18,Predicates,157,2,3,3,A,DiffSubj,energieke,energieke,300
18,Predicates,158,2,8,4,A,DiffPred,luidruchtige,bruine,-255
18,Predicates,159,4,7,3,A,DiffSubj,glimmende,glimmende,300
18,Predicates,160,4,8,3,A,DiffPred,blauwe,rode,48
18,Predicates,161,4,6,2,A,DiffSubj,oranje,oranje,300
18,Predicates,162,1,1,2,A,DiffPred,dramatische,enge,177
18,Predicates,163,2,7,4,A,DiffSubj,glinsterende,glinsterende,300
18,Predicates,164,1,7,4,V,DiffSubj,wijst af,wijst af,300
18,Predicates,165,4,6,1,A,DiffSubj,fantastische,fantastische,300
18,Predicates,166,2,3,3,V,DiffPred,pakt,ziet,120
18,Predicates,167,4,3,1,V,DiffPred,hypnotiseert,betovert,201
18,Predicates,168,3,3,4,A,DiffPred,gladde,groene,-153
18,Predicates,169,4,8,3,A,DiffPred,rode,blauwe,60
18,Predicates,170,4,6,4,A,DiffPred,nieuwe,doffe,-171
18,Predicates,171,4,7,1,V,DiffPred,beschermt,verdedigt,216
18,Predicates,172,2,7,2,V,DiffPred,kookt,traint,-222
18,Predicates,173,4,8,1,A,DiffSubj,dappere,dappere,300
18,Predicates,174,4,1,4,A,DiffPred,onbeleefde,botte,183
18,Predicates,175,4,8,4,V,DiffSubj,veroordeelt,veroordeelt,300
18,Predicates,176,2,3,1,A,DiffSubj,kwaadaardige,kwaadaardige,300
18,Predicates,177,4,1,1,V,DiffSubj,eet,eet,300
18,Predicates,178,1,8,4,V,DiffPred,typt,veroordeelt,-198
18,Predicates,179,3,1,3,V,DiffPred,bidt,helpt,-114
18,Predicates,180,2,3,2,V,DiffPred,besproeit,geeft,-153
18,Predicates,181,2,7,4,A,DiffSubj,paarse,paarse,300
18,Predicates,182,3,2,1,A,DiffPred,sterke,zwakke,108
18,Predicates,183,4,7,4,A,DiffPred,roze,trage,-159
18,Predicates,184,2,6,3,V,DiffSubj,zingt,zingt,300
18,Predicates,185,4,3,4,V,DiffSubj,wandelt,wandelt,300
18,Predicates,186,4,6,4,A,DiffPred,doffe,nieuwe,-159
18,Predicates,187,2,1,2,V,DiffPred,bereidt,schildert,-186
18,Predicates,188,3,7,4,V,DiffSubj,vermoordt,vermoordt,300
18,Predicates,189,2,1,3,V,DiffSubj,bidt,bidt,300
18,Predicates,190,4,2,2,A,DiffSubj,trage,trage,300
18,Predicates,191,4,7,3,A,DiffSubj,glanzende,glanzende,300
18,Predicates,192,3,8,4,V,DiffSubj,bereidt,bereidt,300
19,Nouns,1,2,6,1,A,DiffPred,slager,slager,300
19,Nouns,2,4,6,2,A,DiffSubj,groenteman,slager,-66
19,Nouns,3,4,1,4,A,DiffPred,schrijver,schrijver,300
19,Nouns,4,1,3,3,A,DiffPred,kind,kind,300
19,Nouns,5,3,7,2,A,DiffPred,acrobaat,acrobaat,300
19,Nouns,6,4,7,2,A,DiffPred,agent,agent,300
19,Nouns,7,1,3,3,A,DiffSubj,kind,psycholoog,-300
19,Nouns,8,3,2,1,A,DiffPred,zanger,zanger,300
19,Nouns,9,3,2,1,A,DiffPred,gitarist,gitarist,300
19,Nouns,10,3,8,1,A,DiffPred,chirurg,chirurg,300
19,Nouns,11,4,2,4,A,DiffPred,slaaf,slaaf,300
19,Nouns,12,3,6,2,A,DiffPred,prins,prins,300
19,Nouns,13,2,1,1,A,DiffPred,jongen,jongen,300
19,Nouns,14,4,7,4,A,DiffPred,activist,activist,300
19,Nouns,15,4,1,4,A,DiffPred,redacteur,redacteur,300
19,Nouns,16,2,2,4,A,DiffSubj,slaaf,meester,-300
19,Nouns,17,2,7,1,A,DiffSubj,monteur,agent,-120
19,Nouns,18,2,7,4,A,DiffSubj,moordenaar,activist,-300
19,Nouns,19,4,2,1,A,DiffPred,student,student,300
19,Nouns,20,1,7,4,A,DiffPred,gijzelaar,gijzelaar,300
19,Nouns,21,3,7,2,A,DiffPred,goochelaar,goochelaar,300
19,Nouns,22,3,3,2,A,DiffSubj,conducteur,machinist,63
19,Nouns,23,3,8,1,A,DiffPred,huisarts,huisarts,300
19,Nouns,24,3,7,3,A,DiffSubj,gijzelaar,orthodontist,-300
19,Nouns,25,4,2,2,A,DiffSubj,scholier,student,201
19,Nouns,26,2,7,4,A,DiffSubj,activist,moordenaar,-300
19,Nouns,27,4,3,1,A,Opposite,koning,hertog,132
19,Nouns,28,3,2,1,A,DiffSubj,gitarist,zanger,144
19,Nouns,29,2,8,4,A,DiffSubj,verpleegster,leraar,-183
19,Nouns,30,3,6,2,A,DiffPred,prinses,prinses,300
19,Nouns,31,1,1,2,A,DiffPred,vader,vader,300
19,Nouns,32,3,2,3,A,DiffPred,brandweerman,brandweerman,300
19,Nouns,33,4,6,2,A,DiffSubj,slager,groenteman,-81
19,Nouns,34,4,8,3,A,DiffPred,leraar,leraar,300
19,Nouns,35,2,2,4,A,DiffSubj,meester,slaaf,-300
19,Nouns,36,3,2,1,A,DiffSubj,zanger,gitarist,159
19,Nouns,37,3,6,3,A,DiffPred,acteur,acteur,300
19,Nouns,38,1,1,3,A,DiffPred,inspecteur,inspecteur,300
19,Nouns,39,1,1,2,A,DiffPred,moeder,moeder,300
19,Nouns,40,2,3,4,A,DiffPred,piraat,piraat,300
19,Nouns,41,2,6,4,A,DiffPred,kapper,kapper,300
19,Nouns,42,1,6,2,A,DiffSubj,prins,prinses,186
19,Nouns,43,3,8,3,A,DiffPred,dief,dief,300
19,Nouns,44,3,7,2,A,DiffSubj,goochelaar,acrobaat,42
19,Nouns,45,2,7,1,A,DiffSubj,agent,monteur,-183
19,Nouns,46,1,6,4,A,DiffSubj,acteur,bezoeker,-300
19,Nouns,47,1,6,2,A,DiffSubj,prinses,prins,189
